cod_depto,professor
495,NADIA VASSILEVA NEDIALKOVA
495,NADIA VASSILEVA NEDIALKOVA
495,JOAO PAULO MACHADO
495,JOAO PAULO MACHADO
495,JOAO PAULO MACHADO
495,JOAO PAULO MACHADO
495,JOAO PAULO MACHADO
495,JOAO PAULO MACHADO
495,JOAO PAULO MACHADO
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,RICARDO JOSE DOURADO FREIRE
495,RICARDO JOSE DOURADO FREIRE
495,RICARDO JOSE DOURADO FREIRE
495,RICARDO JOSE DOURADO FREIRE
495,RICARDO JOSE DOURADO FREIRE
495,RICARDO JOSE DOURADO FREIRE
495,RICARDO JOSE DOURADO FREIRE
495,BOJIN ILIEV NEDIALKOV
495,BOJIN ILIEV NEDIALKOV
495,BOJIN ILIEV NEDIALKOV
495,BOJIN ILIEV NEDIALKOV
495,BOJIN ILIEV NEDIALKOV
495,EBNEZER MAURILIO NOGUEIRA DA SILVA
495,BEATRIZ DUARTE PEREIRA DE MAGALHAES CASTRO
495,BEATRIZ DUARTE PEREIRA DE MAGALHAES CASTRO
495,BEATRIZ DUARTE PEREIRA DE MAGALHAES CASTRO
495,BEATRIZ DUARTE PEREIRA DE MAGALHAES CASTRO
495,DANIEL JUNQUEIRA TARQUINIO
495,DANIEL JUNQUEIRA TARQUINIO
495,DANIEL JUNQUEIRA TARQUINIO
495,DANIEL JUNQUEIRA TARQUINIO
495,GISELE PIRES DE OLIVEIRA MOTA
495,DANIEL JUNQUEIRA TARQUINIO
495,GISELE PIRES DE OLIVEIRA MOTA
495,GISELE PIRES DE OLIVEIRA MOTA
495,RENATO DE VASCONCELLOS
495,HUGO LEONARDO RIBEIRO
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,EDSON DIAS CARVALHO
495,SERGIO NOGUEIRA MENDES
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,THADEU DE JESUS E SILVA FILHO
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,PAULO ROBERTO AFFONSO MARINS
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,RENATO DE VASCONCELLOS
495,HUGO LEONARDO RIBEIRO
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,SERGIO NOGUEIRA MENDES
495,EDSON DIAS CARVALHO
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,RENATO DE VASCONCELLOS
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,PAULO ROBERTO AFFONSO MARINS
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,PAULO ROBERTO AFFONSO MARINS
495,RENATO DE VASCONCELLOS
495,HUGO LEONARDO RIBEIRO
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,RENATO DE VASCONCELLOS
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,EDSON DIAS CARVALHO
495,SERGIO NOGUEIRA MENDES
495,THADEU DE JESUS E SILVA FILHO
495,PAULO ROBERTO AFFONSO MARINS
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,RENATO DE VASCONCELLOS
495,HUGO LEONARDO RIBEIRO
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,SERGIO NOGUEIRA MENDES
495,EDSON DIAS CARVALHO
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,RENATO DE VASCONCELLOS
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,PAULO ROBERTO AFFONSO MARINS
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,GUILHERME FELIPE DO LAGO BALDOVINO
495,RENATO DE VASCONCELLOS
495,HUGO LEONARDO RIBEIRO
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,RENATO DE VASCONCELLOS
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,SERGIO NOGUEIRA MENDES
495,EDSON DIAS CARVALHO
495,THADEU DE JESUS E SILVA FILHO
495,PAULO ROBERTO AFFONSO MARINS
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,HUGO LEONARDO RIBEIRO
495,RENATO DE VASCONCELLOS
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,RENATO DE VASCONCELLOS
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,SERGIO NOGUEIRA MENDES
495,EDSON DIAS CARVALHO
495,THADEU DE JESUS E SILVA FILHO
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,PAULO ROBERTO AFFONSO MARINS
495,THADEU DE JESUS E SILVA FILHO
495,THADEU DE JESUS E SILVA FILHO
495,THADEU DE JESUS E SILVA FILHO
495,THADEU DE JESUS E SILVA FILHO
495,THADEU DE JESUS E SILVA FILHO
495,THADEU DE JESUS E SILVA FILHO
495,THADEU DE JESUS E SILVA FILHO
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,LEONARDO DELGADO DUARTE
495,LEONARDO DELGADO DUARTE
495,LEONARDO DELGADO DUARTE
495,LEONARDO DELGADO DUARTE
495,LEONARDO DELGADO DUARTE
495,VADIM DA COSTA ARSKY FILHO
495,VADIM DA COSTA ARSKY FILHO
495,VADIM DA COSTA ARSKY FILHO
495,VADIM DA COSTA ARSKY FILHO
495,VADIM DA COSTA ARSKY FILHO
495,VADIM DA COSTA ARSKY FILHO
495,VADIM DA COSTA ARSKY FILHO
495,VADIM DA COSTA ARSKY FILHO
495,VADIM DA COSTA ARSKY FILHO
495,NADIA VASSILEVA NEDIALKOVA
495,NADIA VASSILEVA NEDIALKOVA
495,NADIA VASSILEVA NEDIALKOVA
495,NADIA VASSILEVA NEDIALKOVA
495,NADIA VASSILEVA NEDIALKOVA
495,NADIA VASSILEVA NEDIALKOVA
495,FELIPE MENDES DE VASCONCELOS
495,DANIEL JUNQUEIRA TARQUINIO
495,BOJIN ILIEV NEDIALKOV
495,NADIA VASSILEVA NEDIALKOVA
495,GISELE PIRES DE OLIVEIRA MOTA
495,VADIM DA COSTA ARSKY FILHO
495,GUILHERME FELIPE DO LAGO BALDOVINO
495,BOJIN ILIEV NEDIALKOV
495,NADIA VASSILEVA NEDIALKOVA
495,VADIM DA COSTA ARSKY FILHO
495,GISELE PIRES DE OLIVEIRA MOTA
495,DANIEL JUNQUEIRA TARQUINIO
495,HUGO LEONARDO RIBEIRO
495,JANETTE RIBEIRO DORNELLAS
495,JANETTE RIBEIRO DORNELLAS
495,ANA MELISSA PINTO DE OLIVEIRA
495,GUILHERME FELIPE DO LAGO BALDOVINO
495,GUILHERME FELIPE DO LAGO BALDOVINO
495,ANA MELISSA PINTO DE OLIVEIRA
495,EBNEZER MAURILIO NOGUEIRA DA SILVA
495,EBNEZER MAURILIO NOGUEIRA DA SILVA
495,EBNEZER MAURILIO NOGUEIRA DA SILVA
495,JANAINA CONDESSA
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,ANTENOR FERREIRA CORREA
495,ULIANA DIAS CAMPOS FERLIM
495,RENATO DE VASCONCELLOS
495,DELMARY VASCONCELOS DE ABREU
495,JESSICA DE ALMEIDA
495,RICARDO JOSE DOURADO FREIRE
495,JANETTE RIBEIRO DORNELLAS
495,JANETTE RIBEIRO DORNELLAS
495,GISELE PIRES DE OLIVEIRA MOTA
495,HUGO LEONARDO RIBEIRO
495,THADEU DE JESUS E SILVA FILHO
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,JOAO PAULO MACHADO
495,JOAO PAULO MACHADO
495,DANIEL JUNQUEIRA TARQUINIO
495,JOAO PAULO MACHADO
495,FLAVIA MOTOYAMA NARITA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,JANAINA CONDESSA
495,ANA MELISSA PINTO DE OLIVEIRA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,FLAVIA MOTOYAMA NARITA
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,ANA MELISSA PINTO DE OLIVEIRA
495,JANAINA CONDESSA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,SIMONE LACORTE RECOVA
495,FRANCINE KEMMER CERNEV
495,ULIANA DIAS CAMPOS FERLIM
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,EBNEZER MAURILIO NOGUEIRA DA SILVA
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,BOJIN ILIEV NEDIALKOV
495,PEDRO HENRIQUE CARVALHO BIELSCHOWSKY
495,SIMONE LACORTE RECOVA
495,BRUNO ROSAS MANGUEIRA
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,PAULO ROBERTO AFFONSO MARINS
495,BRUNO ROSAS MANGUEIRA
495,ANTENOR FERREIRA CORREA
495,ANTENOR FERREIRA CORREA
495,SIMONE LACORTE RECOVA
495,ULIANA DIAS CAMPOS FERLIM
495,BRUNO ROSAS MANGUEIRA
495,ANTENOR FERREIRA CORREA
495,EDSON DIAS CARVALHO
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,ISABELA SEKEFF COUTINHO RIBEIRO
495,ULIANA DIAS CAMPOS FERLIM
495,BRUNO ROSAS MANGUEIRA
495,ANTENOR FERREIRA CORREA
495,ANTENOR FERREIRA CORREA
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,DELMARY VASCONCELOS DE ABREU
495,JANAINA CONDESSA
495,JANAINA CONDESSA
495,PAULO ROBERTO AFFONSO MARINS
495,HAMILTON PINHEIRO DE FARIAS JUNIOR
495,BRUNO ROSAS MANGUEIRA
495,BRUNO ROSAS MANGUEIRA
495,BRUNO ROSAS MANGUEIRA
495,ANTENOR FERREIRA CORREA
495,BRUNO ROSAS MANGUEIRA
495,ULIANA DIAS CAMPOS FERLIM
495,ADEILTON BAIRRAL
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,FLAVIA MOTOYAMA NARITA
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,ANA MELISSA PINTO DE OLIVEIRA
495,FLAVIA MOTOYAMA NARITA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,JANAINA CONDESSA
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,ANA MELISSA PINTO DE OLIVEIRA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,FLAVIA MOTOYAMA NARITA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,JANAINA CONDESSA
495,FLAVIA MOTOYAMA NARITA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,ANA MELISSA PINTO DE OLIVEIRA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,JANAINA CONDESSA
495,ANA MELISSA PINTO DE OLIVEIRA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
495,FLAVIA MOTOYAMA NARITA
495,HANIEL HENRIQUE VIEIRA DE QUEIROZ
495,JANAINA CONDESSA
495,BRUNO ROSAS MANGUEIRA
495,BRUNO ROSAS MANGUEIRA
495,FRANCINE KEMMER CERNEV
495,SIMONE LACORTE RECOVA
495,DENISE CRISTINA FERNANDES SCARAMBONE
495,VADIM DA COSTA ARSKY FILHO
495,DELMARY VASCONCELOS DE ABREU
495,DELMARY VASCONCELOS DE ABREU
495,SIMONE LACORTE RECOVA
495,DENISE CRISTINA FERNANDES SCARAMBONE
495,PAULO ROBERTO AFFONSO MARINS
495,VADIM DA COSTA ARSKY FILHO
495,SIMONE LACORTE RECOVA
495,DENISE CRISTINA FERNANDES SCARAMBONE
495,PAULO ROBERTO AFFONSO MARINS
495,VADIM DA COSTA ARSKY FILHO
495,DELMARY VASCONCELOS DE ABREU
495,SIMONE LACORTE RECOVA
495,DENISE CRISTINA FERNANDES SCARAMBONE
495,PAULO ROBERTO AFFONSO MARINS
495,VADIM DA COSTA ARSKY FILHO
495,JULIANA DE FREITAS DIAS
495,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
424,VERONICA CORTEZ GINANI
424,ANELISE RIZZOLO DE OLIVEIRA
424,VIVIANE BELINI RODRIGUES
424,MARIA NATACHA TORAL BERTOLIN
424,ELISABETTA GIOCONDA IOLE GIOVANNA RECINE
424,TERESA HELENA MACEDO DA COSTA
424,SANDRA FERNANDES ARRUDA
424,CAIO EDUARDO GONCALVES REIS
424,WILMA MARIA COELHO ARAUJO
424,ELIANA DOS SANTOS LEANDRO
424,LIVIA DE LACERDA DE OLIVEIRA
424,ELIANE SAID DUTRA
424,KENIA MARA BAIOCCHI DE CARVALHO
424,GABRIELA SOUSA DE OLIVEIRA
424,MARIA NATACHA TORAL BERTOLIN
424,LARISSA BUENO FERREIRA
424,NATHALIA MARCOLINI PELUCIO PIZATO
424,LEANDRO DA CUNHA BAIA
424,LARISSA BUENO FERREIRA
424,VIVIAN SIQUEIRA SANTOS GONCALVES
424,KENIA MARA BAIOCCHI DE CARVALHO
424,JÉSSICA PEDROSO DA SILVA
424,LIVIA DE LACERDA DE OLIVEIRA
424,LEWESTTER MELCHIOR DE LIMA
424,MARIA NATACHA TORAL BERTOLIN
424,ELISABETTA GIOCONDA IOLE GIOVANNA RECINE
424,ANELISE RIZZOLO DE OLIVEIRA
424,RENATA PUPPIN ZANDONADI MAGALHAES
424,RAQUEL BRAZ ASSUNCAO BOTELHO
424,SANDRA FERNANDES ARRUDA
424,CAIO EDUARDO GONCALVES REIS
424,SANDRA FERNANDES ARRUDA
424,TERESA HELENA MACEDO DA COSTA
424,CAIO EDUARDO GONCALVES REIS
424,RENATA ALVES MONTEIRO
424,LEWESTTER MELCHIOR DE LIMA
424,ELIANE SAID DUTRA
424,PATRICIA BORGES BOTELHO GAMBA
424,GABRIELA SOUSA DE OLIVEIRA
424,REGINA COELI DE CARVALHO ALVES
424,PATRICIA BORGES BOTELHO GAMBA
424,LEANDRO DA CUNHA BAIA
424,NATHALIA MARCOLINI PELUCIO PIZATO
424,VIVIANE BELINI RODRIGUES
424,LARISSA BUENO FERREIRA
424,NATHALIA MARCOLINI PELUCIO PIZATO
424,RENATA PUPPIN ZANDONADI MAGALHAES
424,RAQUEL BRAZ ASSUNCAO BOTELHO
424,LIVIA DE LACERDA DE OLIVEIRA
424,WILMA MARIA COELHO ARAUJO
424,CAIO EDUARDO GONCALVES REIS
424,TERESA HELENA MACEDO DA COSTA
424,ELIANA DOS SANTOS LEANDRO
424,PATRICIA BORGES BOTELHO GAMBA
424,NATHALIA MARCOLINI PELUCIO PIZATO
424,GABRIELA SOUSA DE OLIVEIRA
424,LARISSA BUENO FERREIRA
424,VIVIAN SIQUEIRA SANTOS GONCALVES
424,VIVIAN SIQUEIRA SANTOS GONCALVES
424,LARISSA BUENO FERREIRA
424,VIVIAN SIQUEIRA SANTOS GONCALVES
424,LEANDRO DA CUNHA BAIA
424,SANDRA FERNANDES ARRUDA
424,RITA DE CASSIA COELHO DE ALMEIDA AKUTSU
424,KARIN ELEONORA SAVIO DE OLIVEIRA
424,KARIN ELEONORA SAVIO DE OLIVEIRA
424,RITA DE CASSIA COELHO DE ALMEIDA AKUTSU
424,KARIN ELEONORA SAVIO DE OLIVEIRA
424,RITA DE CASSIA COELHO DE ALMEIDA AKUTSU
424,RITA DE CASSIA COELHO DE ALMEIDA AKUTSU
424,KARIN ELEONORA SAVIO DE OLIVEIRA
424,MAISA FERNANDES CAIXETA LINS
424,KARIN ELEONORA SAVIO DE OLIVEIRA
424,MAISA FERNANDES CAIXETA LINS
424,RITA DE CASSIA COELHO DE ALMEIDA AKUTSU
424,RITA DE CASSIA COELHO DE ALMEIDA AKUTSU
424,KARIN ELEONORA SAVIO DE OLIVEIRA
424,RITA DE CASSIA COELHO DE ALMEIDA AKUTSU
424,KARIN ELEONORA SAVIO DE OLIVEIRA
424,KARIN ELEONORA SAVIO DE OLIVEIRA
424,RITA DE CASSIA COELHO DE ALMEIDA AKUTSU
424,VERONICA CORTEZ GINANI
424,ELIANA DOS SANTOS LEANDRO
424,ELIANA DOS SANTOS LEANDRO
424,VERONICA CORTEZ GINANI
424,VERONICA CORTEZ GINANI
424,ELIANA DOS SANTOS LEANDRO
427,RODRIGO ANTONIO DE MEDEIROS
427,EVELYN MIKAELA KOGAWA
427,ALINE URSULA ROCHA FERNANDES
427,RODRIGO ANTONIO DE MEDEIROS
427,ALINE URSULA ROCHA FERNANDES
427,EVELYN MIKAELA KOGAWA
427,LILIANA VICENTE MELO DE LUCAS REZENDE
427,NEWTON CHAVES BRAGA
427,LUCAS FERNANDO TABATA
427,FLAVIANA SOARES ROCHA
427,ANDREA CRISTINA DA SILVA GAMA CERQUEIRA
427,ANDRE LUIS VIEIRA CORTEZ
427,SERGIO BRUZADELLI MACEDO
427,LEANDRO AUGUSTO HILGERT
427,BRUNA FRIZON GREGGIANIN
427,PAULO TADEU DE SOUZA FIGUEIREDO
427,MARIA DO CARMO MACHADO GUIMARAES
427,RAYSSA FERREIRA ZANATTA
427,FABRICIA ARAUJO PEREIRA
427,JACY RIBEIRO DE CARVALHO JUNIOR
427,CARLA RUFFEIL MOREIRA MESQUITA
427,ANDRE FERREIRA LEITE
427,CRISTINE MIRON STEFANI
427,NICOLE AIMEE RODRIGUES JOSE
427,LEONARDO FERNANDES DA CUNHA
427,RAYSSA FERREIRA ZANATTA
427,LEONARDO FERNANDES DA CUNHA
427,LEANDRO AUGUSTO HILGERT
427,FABIO CARNEIRO MARTINS
427,TIAGO ARAUJO COELHO DE SOUZA
427,EMILIA CARVALHO LEITAO BIATO
427,TIAGO ARAUJO COELHO DE SOUZA
427,FABIO CARNEIRO MARTINS
427,GILBERTO ALFREDO PUCCA JUNIOR
427,LILIANA VICENTE MELO DE LUCAS REZENDE
427,JACY RIBEIRO DE CARVALHO JUNIOR
427,FERNANDA CRISTINA PIMENTEL GARCIA
427,EVELYN MIKAELA KOGAWA
427,ANDREA CRISTINA DA SILVA GAMA CERQUEIRA
427,FLAVIANA SOARES ROCHA
427,ANDRE LUIS VIEIRA CORTEZ
427,SERGIO BRUZADELLI MACEDO
427,RODRIGO ANTONIO DE MEDEIROS
427,LEONARDO FERNANDES DA CUNHA
427,ROBERTO MACHADO CRUZ
427,NEWTON CHAVES BRAGA
427,ALINE URSULA ROCHA FERNANDES
427,LUCAS FERNANDO TABATA
427,ROBERTO MACHADO CRUZ
427,ANDREA CRISTINA DA SILVA GAMA CERQUEIRA
427,JACY RIBEIRO DE CARVALHO JUNIOR
427,BRUNA FRIZON GREGGIANIN
427,FERNANDA CRISTINA PIMENTEL GARCIA
427,SERGIO BRUZADELLI MACEDO
427,ANDRE LUIS VIEIRA CORTEZ
427,LILIANA VICENTE MELO DE LUCAS REZENDE
427,LUCAS FERNANDO TABATA
427,NEWTON CHAVES BRAGA
427,VALERIA MARTINS DE ARAUJO CARNEIRO
427,ALINE URSULA ROCHA FERNANDES
427,ROBERTO MACHADO CRUZ
427,EVELYN MIKAELA KOGAWA
427,AN TIEN LI
427,EDSON DIAS COSTA JUNIOR
427,CELSO DE FREITAS PEDROSA FILHO
427,RODRIGO ANTONIO DE MEDEIROS
427,AN TIEN LI
427,CRISTINE MIRON STEFANI
427,JACY RIBEIRO DE CARVALHO JUNIOR
427,LEANDRO AUGUSTO HILGERT
427,BRUNA FRIZON GREGGIANIN
427,RODRIGO ANTONIO DE MEDEIROS
427,LAUDIMAR ALVES DE OLIVEIRA
427,EMILIA CARVALHO LEITAO BIATO
427,ADRIANO DE ALMEIDA DE LIMA
427,FLAVIANA SOARES ROCHA
427,ANDREA CRISTINA DA SILVA GAMA CERQUEIRA
427,ADRIANO DE ALMEIDA DE LIMA
427,LAUDIMAR ALVES DE OLIVEIRA
427,AN TIEN LI
427,EMILIA CARVALHO LEITAO BIATO
427,RAYSSA FERREIRA ZANATTA
427,LEANDRO AUGUSTO HILGERT
427,FABRICIA ARAUJO PEREIRA
427,FERNANDA CRISTINA PIMENTEL GARCIA
427,LEONARDO FERNANDES DA CUNHA
427,GILBERTO ALFREDO PUCCA JUNIOR
427,FABIO CARNEIRO MARTINS
427,TIAGO ARAUJO COELHO DE SOUZA
427,TIAGO ARAUJO COELHO DE SOUZA
427,ADRIANO DE ALMEIDA DE LIMA
427,FLAVIANA SOARES ROCHA
427,ANDRE LUIS VIEIRA CORTEZ
427,SERGIO BRUZADELLI MACEDO
427,ANDRE LUIS VIEIRA CORTEZ
427,CRISTIANE TOMAZ ROCHA
427,CARLA MASSIGNAN
427,ERICA NEGRINI LIA
427,ELIANA MITSUE TAKESHITA NAKAGAWA
427,CARLA MASSIGNAN
427,EMILIA CARVALHO LEITAO BIATO
427,CARLA MASSIGNAN
427,EMILIA CARVALHO LEITAO BIATO
427,ERICA NEGRINI LIA
427,CARLA MASSIGNAN
427,CRISTIANE TOMAZ ROCHA
427,JANINE DELLA VALLE ARAKI
427,ELIANA MITSUE TAKESHITA NAKAGAWA
427,EMILIA CARVALHO LEITAO BIATO
427,FABIO CARNEIRO MARTINS
427,NILCE SANTOS DE MELO
427,ANDRE FERREIRA LEITE
427,PAULO TADEU DE SOUZA FIGUEIREDO
427,CARLA RUFFEIL MOREIRA MESQUITA
427,FABIO CARNEIRO MARTINS
427,CRISTINE MIRON STEFANI
427,ADRIANO DE ALMEIDA DE LIMA
427,LEONARDO FERNANDES DA CUNHA
427,FERNANDA CRISTINA PIMENTEL GARCIA
427,NILCE SANTOS DE MELO
427,PAULO TADEU DE SOUZA FIGUEIREDO
427,BRUNA FRIZON GREGGIANIN
427,MARIA DO CARMO MACHADO GUIMARAES
427,VALERIA MARTINS DE ARAUJO CARNEIRO
427,FRANCISCO VALTER FREITAS
427,LILIANA VICENTE MELO DE LUCAS REZENDE
427,NEWTON CHAVES BRAGA
427,LUCAS FERNANDO TABATA
427,FERNANDA CRISTINA PIMENTEL GARCIA
427,MALTHUS FONSECA GALVAO
427,AN TIEN LI
427,JANINE DELLA VALLE ARAKI
427,AN TIEN LI
427,JANINE DELLA VALLE ARAKI
427,ROBERTO MACHADO CRUZ
427,ELIETE NEVES DA SILVA GUERRA
427,NAILE DAME TEIXEIRA
427,PAULO TADEU DE SOUZA FIGUEIREDO
427,NILCE SANTOS DE MELO
427,ANDRE FERREIRA LEITE
427,CARLA RUFFEIL MOREIRA MESQUITA
427,ELIETE NEVES DA SILVA GUERRA
427,LILIAN MARLY DE PAULA
427,NICOLE AIMEE RODRIGUES JOSE
427,NILCE SANTOS DE MELO
427,LILIAN MARLY DE PAULA
427,CARLA RUFFEIL MOREIRA MESQUITA
427,PAULO TADEU DE SOUZA FIGUEIREDO
427,SERGIO BRUZADELLI MACEDO
427,ANDRE FERREIRA LEITE
427,ANDRE LUIS VIEIRA CORTEZ
427,FLAVIANA SOARES ROCHA
427,TIAGO ARAUJO COELHO DE SOUZA
427,GILBERTO ALFREDO PUCCA JUNIOR
427,FABIO CARNEIRO MARTINS
427,ELIETE NEVES DA SILVA GUERRA
427,NILCE SANTOS DE MELO
427,FERNANDA CRISTINA PIMENTEL GARCIA
427,PAULO TADEU DE SOUZA FIGUEIREDO
427,ANDRE FERREIRA LEITE
427,LILIAN MARLY DE PAULA
427,RAYSSA FERREIRA ZANATTA
427,BRUNA FRIZON GREGGIANIN
427,FRANCISCO VALTER FREITAS
427,MARIA DO CARMO MACHADO GUIMARAES
427,VALERIA MARTINS DE ARAUJO CARNEIRO
427,LEONARDO FERNANDES DA CUNHA
427,NICOLE AIMEE RODRIGUES JOSE
427,FABRICIA ARAUJO PEREIRA
427,CARLA RUFFEIL MOREIRA MESQUITA
427,LAUDIMAR ALVES DE OLIVEIRA
427,ALINE URSULA ROCHA FERNANDES
427,RODRIGO ANTONIO DE MEDEIROS
427,EVELYN MIKAELA KOGAWA
360,ANA PAULA CAMPOS GURGEL
360,ANDRE GONCALVES DA COSTA
360,CAROLINA PESCATORI CANDIDO DA SILVA
360,CRISTIANE GUINANCIO
360,CYNTHIA NOJIMOTO
360,ELIEL AMERICO SANTANA DA SILVA
360,ERICA MITIE UMAKOSHI KUNIOCHI
360,FREDERICO FLOSCULO PINHEIRO BARRETO
360,GABRIELA DE SOUZA TENORIO
360,GUSTAVO DE LUNA SALES
360,IVAN MANOEL REZENDE DO VALLE
360,JOARA CRONEMBERGER RIBEIRO SILVA
360,LIZA MARIA SOUZA DE ANDRADE
360,MARIA CLAUDIA CANDEIA DE SOUZA
360,MARIBEL DEL CARMEN ALIAGA FUENTES
360,OSCAR LUIS FERREIRA
360,PATRICIA SILVA GOMES
360,RENAN DO NASCIMENTO BALZANI
360,VANIA RAQUEL TELES LOUREIRO
360,MARIA CLAUDIA CANDEIA DE SOUZA
360,RENAN DO NASCIMENTO BALZANI
360,CARLOS HENRIQUE MAGALHAES DE LIMA
360,CRISTIANE GUINANCIO
360,FLAVIANA BARRETO LIRA
360,MARIA CECILIA FILGUEIRAS LIMA GABRIELE
360,CAIO FREDERICO E SILVA
360,LUIZ PEDRO DE MELO CESAR
360,VANIA RAQUEL TELES LOUREIRO
360,ORLANDO VINICIUS RANGEL NUNES
360,DANIELA DINIZ RODRIGUES
360,DANIELA DINIZ RODRIGUES
360,BRUNO PEDRO ALVES DE CAMPOS
360,FREDERICO FLOSCULO PINHEIRO BARRETO
360,MARIA CLAUDIA CANDEIA DE SOUZA
360,ALINE STEFANIA ZIM
360,CARLOS HENRIQUE MAGALHAES DE LIMA
360,NEANDER FURTADO SILVA
360,MARIA CECILIA FILGUEIRAS LIMA GABRIELE
360,ELIEL AMERICO SANTANA DA SILVA
360,MARCIA URBANO TRONCOSO
360,MARIBEL DEL CARMEN ALIAGA FUENTES
360,BRUNO PEDRO ALVES DE CAMPOS
360,CRISTIANE GUINANCIO
360,AMANDA RAFAELLY CASE MONTEIRO
360,GUSTAVO DE LUNA SALES
360,GUSTAVO DE LUNA SALES
360,IVAN MANOEL REZENDE DO VALLE
360,JOARA CRONEMBERGER RIBEIRO SILVA
360,CYNTHIA NOJIMOTO
360,LUDMILA SANTOS DE ANDRADE
360,ANA CAROLINA CORDEIRO CORREIA LIMA
360,ERICA MITIE UMAKOSHI KUNIOCHI
360,FREDERICO FLOSCULO PINHEIRO BARRETO
360,RAQUEL NAVES BLUMENSCHEIN
360,RENAN DO NASCIMENTO BALZANI
360,DANIELA DINIZ RODRIGUES
360,CAROLINA PESCATORI CANDIDO DA SILVA
